index,area,city
16237,Bikramganj ,86
16238,Bishambhrpur ,86
16239,Bisheni Kala ,86
16240,Bishunpur ,86
16241,Bisodihri ,86
16242,Biur ,86
16243,Burhan Road ,86
16244,Burhwal ,86
16245,Chainpur  Kaimur Bhabua,86
16246,Chakedihra ,80
16247,Chand ,86
16248,Chandanpura ,86
16249,Chandarkaihti ,86
16250,Chandesh ,86
16251,Chandi ,86
16252,Chanp ,86
16253,Chatara ,86
16254,Chenari ,86
16255,Chhata ,86
16256,Chhatauna ,86
16257,Chhewari ,80
16258,Chhotka Amaon ,86
16259,Chhotki Chenari ,86
16260,Chhotki Kulhariya ,80
16261,Chilheuon ,86
16262,Chitokhar ,86
16263,Chunhatta ,86
16264,Dadar ,80
16265,Daidhan ,86
16266,Dalmianagar ,86
16267,Dangri ,86
16268,Danwar ,86
16269,Daranagar ,86
16270,Daraon ,86
16271,Darauli ,86
16272,Darhwa ,80
16273,Darigaon ,86
16274,Darihat ,86
16275,Darwan ,80
16276,Dawath ,86
16277,Dehi ,86
16278,Dehri BMP ,86
16279,Dehri R S ,86
16280,Dehrionsone ,86
16281,Deo ,86
16282,Deokhaira ,86
16283,Derwan ,86
16284,Dewhalia ,80
16285,Dhanaw English ,86
16286,Dhanej ,86
16287,Dhangain ,86
16288,Dhanhara ,86
16289,Dharkandha ,86
16290,Dharupur ,86
16291,Dhawani ,86
16292,Dhawpokhar ,86
16293,Dhowdarh ,86
16294,Dibhia ,86
16295,Dighita ,86
16296,Dinara  Rohtas,86
16297,Doiya ,86
16298,Dumaraith ,86
16299,Dumari ,86
16300,Dumari Sahpur ,86
16301,Dumarkon ,80
16302,Dumduma ,80
16303,Durgadi ,86
16304,Durgawati ,86
16305,Eghara ,86
16306,Fakhrabad ,86
16307,Gachhai ,86
16308,Gamhariya ,86
16309,Gandhi Path ,81
16310,Gangouli ,86
16311,Ganj Bharsara ,86
16312,Gara ,86
16313,Garh Nokha ,86
16314,Gehwa ,86
16315,Ghordiha ,86
16316,Ghosia ,86
16317,Ghosia Kala ,86
16318,Goi ,86
16319,Gorakh Parasi ,86
16320,Gorari ,86
16321,Gori ,86
16322,Goshaldih ,86
16323,Gotapa ,86
16324,Gotpa ,86
16325,Gunsej ,86
16326,Harihar Ganj  Rohtas,86
16327,Harnathpur ,80
16328,Hathini ,86
16329,Hatta  Kaimur Bhabua,86
16330,Hurka ,86
16331,Imirtha ,86
16332,Indrapuri ,86
16333,Itriya ,86
16334,Jabra ,86
16335,Jaipur ,86
16336,Jaitpur Kalan ,80
16337,Jaldaha ,80
16338,Jamalpur  Paturi ,86
16339,Jamorhi ,86
16340,Jamroh ,86
16341,Jamuhar ,86
16342,Jamurna ,80
16343,Jeena ,86
16344,Jhalkhoria ,86
16345,Jigana ,86
16346,Jonhi ,86
16347,K Kalyanpur ,86
16348,K Mahdeo ,86
16349,Kabilashpur ,86
16350,Kachhwa  Rohtas,86
16351,Kaithi ,80
16352,Kajhain ,86
16353,Kajura ,80
16354,Kanchanpur ,86
16355,Kaniyari ,86
16356,Karahansi ,86
16357,Karakat ,86
16358,Karamnasa ,86
16359,Karari ,86
16360,Kargahar ,86
16361,Karji ,86
16362,Karma ,86
16363,Karma Pathkhaulia ,86
16364,Karmaini ,86
16365,Karmhari ,86
16366,Karup Indrahiyan ,86
16367,Karup Itwa ,86
16368,Karwandia ,86
16369,Kaser ,80
16370,Kasthari ,86
16371,Kathej ,80
16372,Kathrain ,86
16373,Katra Kala ,80
16374,Kewarhi ,86
16375,Khaira ,80
16376,Khairhan ,86
16377,Khajura ,80
16378,Khanaithi ,86
16379,Kharari ,86
16380,Kharenda ,80
16381,Khirion ,86
16382,Khnethi ,80
16383,Khudru ,86
16384,Khuria ,86
16385,Khurmabad ,86
16386,Kilani ,86
16387,Kirhindi ,86
16388,Koath ,86
16389,Kochas ,86
16390,Kolhua ,86
16391,Konar ,86
16392,Kopsar ,86
16393,Kuchila ,86
16394,Kuddi ,86
16395,Kudra Bazar ,86
16396,Kudra ,86
16397,Kund ,86
16398,Kurasan ,80
16399,Kuriari ,86
16400,Kushdihra ,86
16401,Kusumhara ,86
16402,Laheri ,86
16403,Lilwachh ,86
16404,Lohdan ,86
16405,Mahdewa ,86
16406,Mahila ,86
16407,Mahrajganj ,86
16408,Mahroh ,86
16409,Mahuari ,80
16410,Mahuari ,86
16411,Mahuwat ,86
16412,Maidhara ,86
16413,Majhigawan ,86
16414,Malwar ,86
16415,Mamrejpur ,86
16416,Mangraon ,86
16417,Mani ,86
16418,Manihari ,86
16419,Manikpur Bastipur ,86
16420,Manipur ,86
16421,Marojhian ,86
16422,Masauna ,86
16423,Masaurha ,86
16424,Meari Bazar ,86
16425,Medinipur ,86
16426,Mednipur ,86
16427,Mion ,80
16428,Mohan Darwan ,86
16429,Mohania ,86
16430,Mohanpur ,86
16431,Mokar ,86
16432,Mokari ,80
16433,Motha ,86
16434,Mudhi ,86
16435,Mujan ,80
16436,Mujrarh ,86
16437,Munji ,86
16438,Muodihan ,86
16439,Muradabad ,86
16440,Muriyar ,86
16441,Muthani ,80
16442,Nad ,86
16443,Nadaon ,86
16444,Nahauna ,86
16445,Nasej ,86
16446,Nasriganj ,86
16447,Nateya ,80
16448,Natwar Khurd ,86
16449,Natwar ,86
16450,Nauhatta ,86
16451,Nauhatta ,86
16452,Nawadih ,86
16453,Nawadih Karma ,86
16454,New Area Sasaram ,86
16455,Nishan Nagar Baddi ,86
16456,Noan ,86
16457,Nonhar ,86
16458,Nonsari ,86
16459,Odar ,86
16460,Orrah ,86
16461,Osaon ,86
16462,Pachilikhi ,86
16463,Pachpokhari ,86
16464,Padri ,86
16465,Pahariya ,86
16466,Pahleza ,86
16467,Panapur ,86
16468,Panapur ,80
16469,Panjer ,86
16470,Panjraon ,86
16471,Pararia ,86
16472,Parariya ,86
16473,Parbatpur ,80
16474,Parchha ,86
16475,Parsar ,86
16476,Paruhar ,86
16477,Pawani ,86
16478,Penar ,86
16479,Pipra ,86
16480,Pipra Sakarwar ,86
16481,Pipriya ,86
16482,Piyan ,86
16483,Puhpi ,86
16484,Raipur Chore ,86
16485,Rajandih ,86
16486,Rajpur ,86
16487,Rajpur  Rohtas,86
16488,Ramdihra ,86
16489,Ramgarh  Kaimur Bhabua,86
16490,Ratwar ,80
16491,Rehal ,86
16492,Rohtas ,86
16493,Rudrawar Kala ,86
16494,Ruphatha ,86
16495,Ruppur ,80
16496,Sabar ,86
16497,Sadokhar ,86
16498,Sahu Ka Mahua ,80
16499,Saitha ,80
16500,Salathua ,80
16501,Samahuta ,86
16502,Samardihan ,86
16503,Sanjhauli ,86
16504,Sarai ,86
16505,Saraon ,86
16506,Sasaram Bazar ,86
16507,Sasaram HO,86
16508,Sasaram Local Board ,86
16509,Satowanti ,86
16510,Saukhara ,86
16511,Semra ,86
16512,Semri ,86
16513,Sewahi ,86
16514,Shahbajpur ,80
16515,Shankarpuri ,86
16516,Sheosagar ,86
16517,Shiorampur ,86
16518,Sikandarpur ,80
16519,Sikaria ,86
16520,Sikarian Ultenganj ,86
16521,Sikrour ,86
16522,Sikthi ,86
16523,Silari ,86
16524,Sioruan ,86
16525,Sirhira ,86
16526,Sirkhinda ,86
16527,Sirsi ,86
16528,Sisirit ,86
16529,Sisirita ,86
16530,Siyawak ,86
16531,Sohagi ,86
16532,Sokhara ,86
16533,Sondhi ,80
16534,Sonhan ,80
16535,Suara ,86
16536,Sujatpur ,86
16537,Sukul Pipra ,80
16538,Surajpura ,86
16539,Surware Ke Bararhi ,86
16540,Takia Bazar ,86
16541,Taraitha ,86
16542,Taraon ,86
16543,Tararh ,86
16544,Telari ,80
16545,Tendua ,86
16546,Tenduni Chauk ,86
16547,Tetrarh ,86
16548,Thakura ,86
16549,Thakurai Parasia ,86
16550,Thanua ,86
16551,Tilain ,86
16552,Tilokhar ,86
16553,Tilouthu ,86
16554,Torni ,86
16555,Torni Lahera ,80
16556,Turk Bigha ,86
16557,Turki ,80
16558,Udaipur ,86
16559,Ugahni ,86
16560,Ujari Sikathi ,80
16561,Umapur Saraiya ,80
16562,Upari ,86
16563,Ababakarpur  Kowahi ,87
16564,Abbul Hasanpur ,87
16565,Adalpur ,87
16566,Ajijpur Chande ,87
16567,Akhtiyarpur Paterha ,87
16568,Alipur Hatta ,87
16569,Amritpur ,87
16570,Aniruddha Belsar ,87
16571,Anjani ,87
16572,Anzanpeer Chok ,87
16573,Arnia ,87
16574,Asoi ,87
16575,Azampur ,87
16576,Bahilwara Bhual ,87
16577,Bahilwara Govind ,87
16578,Bahilwara Roopnath ,87
16579,Bahuara ,87
16580,Baikunthpur ,87
16581,Bajitpur Kasturi ,87
16582,Bajitpur Malahi ,87
16583,Bajitpur Saidat ,87
16584,Bakhari Supayan ,87
16585,Bakhri Dua ,87
16586,Baksama ,87
16587,Balatand ,87
16588,Baligaon Chandpura ,87
16589,Balukaram ,87
16590,Balwakuari ,87
16591,Bardiha Turki ,87
16592,Basantpur ,87
16593,Basara ,87
16594,Basudeopur Chandel ,87
16595,Bathna Mahodat ,87
16596,Belkunda ,87
16597,Belwar ,87
16598,Bhagwanpur  Vaishali,87
16599,Bhagwatpur Taraura ,87
16600,Bhairopur Deodhi ,87
16601,Bhanborhan ,87
16602,Bhataulia ,87
16603,Bhathahi ,87
16604,Bhojpatti ,87
16605,Bhuwalpur Bahadurpur ,87
16606,Bibipur ,87
16607,Bidupur Bazar ,87
16608,Bidupur Rs ,87
16609,Bilandpur ,87
16610,Birna Lakhan Sen ,87
16611,Birpur  ,87
16612,Bishanpur  Bande ,87
16613,Bishanpur Bedaulia ,87
16614,Bishanpur Bejha ,87
16615,Bishanpur ,87
16616,Bishanpur Said Urf Bakarpur ,87
16617,Bishanpur Titara ,87
16618,Bishunpur Rajkhand ,87
16619,Bitandipur  ,87
16620,Bithauli ,87
16621,Boaria ,87
16622,Chakaiya ,87
16623,Chakamgola ,87
16624,Chakgarho Daudnagar ,87
16625,Chakjamal ,87
16626,Chaklahlad ,87
16627,Chakmajahid ,87
16628,Chakmaruf ,87
16629,Chakramdas ,87
16630,Chaksaid ,87
16631,Chaksikandar ,87
16632,Chaksingar ,87
16633,Chamarhara Mamsai ,87
16634,Chandpura ,87
16635,Chandpura Idrak ,87
16636,Chandpura Nankar ,87
16637,Chandralay ,87
16638,Chandsarai Sahdullahchak ,87
16639,Chansarai ,87
16640,Chechar ,87
16641,Chehrakala ,87
16642,Chhourahi ,87
16643,Chitrauli ,87
16644,Dabhaichh ,87
16645,Daudnagar ,87
16646,Dayalpur Garh ,87
16647,Desari ,87
16648,Dhamaun ,88
16649,Dhandhua ,87
16650,Dhankaul ,87
16651,Dharampur ,87
16652,Dharhara  Vaishali,87
16653,Dighi Kala ,87
16654,Dih Bichauli ,87
16655,Dilawarpur Govardhan ,87
16656,Dumari  Vaishali,87
16657,Fatehpur Fulwaria ,87
16658,Gadaisarai ,87
16659,Gara Urf Govindpur Devi ,87
16660,Garahua ,87
16661,Garjaul ,87
16662,Gauspur Bariarpur ,87
16663,Ghataro ,87
16664,Goraul ,87
16665,Gorigama ,87
16666,Govindpur Gokhula ,87
16667,Gurmia ,87
16668,Hajipur Chowk ,87
16669,Hajipur HO,87
16670,Hajipur IndArea ,87
16671,Hansikewal ,87
16672,Harauli ,87
16673,Hargovindpur ,87
16674,Harpur Belwa ,87
16675,Harpur Fatikwara ,87
16676,Hasanpur ,87
16677,Hasanpur Gurda ,87
16678,Hasapur Bhadwas ,87
16679,Hauzpura ,87
16680,Hetanpur ,87
16681,Hilalpur Madarpur ,87
16682,Husaina Khurd ,87
16683,Inayatpur ,87
16684,Ishmilepur ,87
16685,Izra  ,87
16686,Jadhua ,87
16687,Jafarpatti ,87
16688,Jafrabad ,87
16689,Jahangirpur Salkhanni ,87
16690,Jahangirpur Sham ,87
16691,Jaintipur ,87
16692,Jalalpur ,87
16693,Jarang Rampur ,87
16694,Jhandaha ,87
16695,Jowaj ,87
16696,Juramanpur Rampur ,87
16697,Jurawanpur Barari ,87
16698,Jurawanpur Karari ,87
16699,Kadilpur ,87
16700,Kalapahar ,87
16701,Kalyanpur ,87
16702,Kanhauli ,87
16703,Karhatia Buzurg ,87
16704,Karnauti ,87
16705,Karneji ,87
16706,Kartahan ,87
16707,Katarmala ,87
16708,Kawadid ,87
16709,Kazari Buzurg ,87
16710,Khanjahachak ,87
16711,Khanpur Pakari ,87
16712,Kharika  ,87
16713,Kheshramadih ,87
16714,Khesrahi ,87
16715,Khilwat ,87
16716,Khokhsa Bujurg ,87
16717,Khopi ,87
16718,Kiratpur Rajaram ,87
16719,Kumar Bajitpur ,87
16720,Kutubpur Saidpur ,87
16721,Lakhani ,87
16722,Lakhmipur ,87
16723,Lalganj Vaishali ,87
16724,Lawapur Mahnar ,87
16725,Lawapur Narain ,87
16726,Laxmanpur ,87
16727,Loma ,87
16728,Madarna ,87
16729,Madhaul ,87
16730,Madhopur Nijhma ,87
16731,Madhopur Ram ,87
16732,Madhurapur ,87
16733,Maganpur ,87
16734,Mahathi Dharamchand ,87
16735,Mahipura ,87
16736,Mahisaur ,87
16737,Mahnar Road Rs ,87
16738,Mahnar ,87
16739,Mahuwa ,87
16740,Majhauli ,87
16741,Malikpura ,87
16742,Malpur ,87
16743,Mamrejpur ,87
16744,Mandaidih ,87
16745,Mani Bhakurahar ,87
16746,Maniarpur ,87
16747,Manikpur Pakri ,87
16748,Mansingpur Bijhrauli ,87
16749,Marai ,87
16750,Marauatpur ,87
16751,Marui ,87
16752,Mathurapur Sultan ,87
16753,Maudah ,87
16754,Maudah Buzurg ,87
16755,Milki Urf  Chakwaje Khijirpur ,87
16756,Minapur Rai ,87
16757,Mirza Nagar ,87
16758,Mohanpur ,87
16759,Mohanpur ,87
16760,Mukundpur Bhat ,87
16761,Mukundpur Grahi ,87
16762,Murtuzapur ,87
16763,Naharpur ,87
16764,Nainha ,87
16765,Nandlalpur ,87
16766,Narainpur Deopura ,87
16767,Nari Khurd ,87
16768,Navanagar ,87
16769,Nayaganj ,87
16770,Nilkanthpur ,87
16771,Pachdamia ,87
16772,Padmaul ,87
16773,Paharpur ,87
16774,Paharpur Toi ,87
16775,Palwaiya ,87
16776,Panapur Dharampur ,87
16777,Panapur Langa ,87
16778,Parmanandpur ,87
16779,Pastara ,87
16780,Patepur ,87
16781,Paterha Jairam ,87
16782,Paura ,87
16783,Phular ,87
16784,Pirapur ,87
16785,Pirapur Mathura ,87
16786,Piroi ,87
16787,Pohiar ,87
16788,Pour ,87
16789,Prataptand ,87
16790,Purkhauli ,87
16791,Raghopur Chandel ,87
16792,Raghopur ,87
16793,Raghunathpur Imadpur ,87
16794,Rahimapur ,87
16795,Rahimpur Jagdish ,87
16796,Rajapakar ,87
16797,Rajasan ,87
16798,Rajauli ,87
16799,Rambhadra ,87
16800,Ramouli ,87
16801,Rampur Bhaghel ,87
16802,Rampur Kumaharkol ,87
16803,Rampur Madhaul ,87
16804,Rampur Ramhar ,87
16805,Rampur Ratnakar ,87
16806,Rampur Shyamchand ,87
16807,Rasalpur Fatah ,87
16808,Rasulpur Enayat ,87
16809,Rasulpur Korigaon ,87
16810,Rasulpur Purusottam ,87
16811,Ratnakar ,87
16812,Rikhar ,87
16813,Rushtampur ,87
16814,Sadullahpur ,87
16815,Sahdei Buzurg ,87
16816,Sahdullahpur ,87
16817,Sahdullpur Dhabouli ,87
16818,Sahpur ,87
16819,Sahtha ,87
16820,Saidpur Dumra ,87
16821,Sain ,87
16822,Saistapur ,87
16823,Salempur Dumaria ,87
16824,Salha ,87
16825,Sarai Dhanesh ,87
16826,Sarai ,87
16827,Sarmaspura ,87
16828,Sarmastpur ,87
16829,Sathiauta Bhagwan ,87
16830,Satpura ,87
16831,Sekhopur ,87
16832,Senduari ,87
16833,Serpur Chatwara ,87
16834,Shoharthi ,87
16835,Simarwara Durgapur ,87
16836,Singhara ,87
16837,Sirsabiran ,87
16838,Sondho ,87
16839,Subhai ,87
16840,Sukki ,87
16841,Sultanpur ,87
16842,Supaul ,87
16843,Taibpur ,87
16844,Thathan Buzurg ,87
16845,Tisiuta Dharampur ,87
16846,Ufraul ,87
16847,Vaishali ,87
16848,Warispur ,87
16849,Yusufpur ,87
16850,Agapur ,89
16851,Agauni ,90
16852,Ahiyapur ,89
16853,Aijani ,89
16854,Ajhaur ,89
16855,Akopur ,89
16856,Alauli ,90
16857,Alauli ,91
16858,Amaridih ,89
16859,Amarpur ,89
16860,Amba ,90
16861,Amba ,89
16862,Amjadpur Pidhauli ,89
16863,Amni ,90
16864,Amousi ,90
16865,Anantpur ,90
16866,Araria Balha ,90
16867,Arjuntola Baryarpur ,89
16868,Asli Kothia ,90
16869,Babhabgama ,90
16870,Babhangama ,89
16871,Babu Bagicha ,90
16872,Bachauta ,90
16873,Bachhawara ,89
16874,Badalpura ,89
16875,Badia ,90
16876,Bagdobh ,89
16877,Bagras ,89
16878,Bahadurpur ,90
16879,Bahuara ,90
16880,Bakhadda ,89
16881,Balahpur ,89
16882,Balha  ,90
16883,Ballia Bazar ,89
16884,Bandehra ,90
16885,Banduar ,89
16886,Bank ,89
16887,Banni ,90
16888,Banwaripur ,89
16889,Barai Bangraha ,90
16890,Baraipura ,89
16891,Barauni Oil Refinery ,89
16892,Barauni ,89
16893,Barauni Urvark Nagar ,89
16894,Bari Ballia ,89
16895,Bariarpurtola Sirsi ,89
16896,Barkhunt ,89
16897,Baro ,89
16898,Bashi ,89
16899,BBazar ,89
16900,BDeorhi ,89
16901,Begusarai Court ,89
16902,Begusarai HO,89
16903,BEGUSARAI ZILA PARISHAD ,89
16904,Bela Simri ,90
16905,Belanawada ,90
16906,Beldaur ,90
16907,Bhadas ,90
16908,Bhagatpur ,89
16909,Bhagwanpur ,89
16910,Bhairwar ,89
16911,Bharsoi ,90
16912,Bhith ,89
16913,Bhoja ,89
16914,Bhutali Malpa ,90
16915,Bihat ,89
16916,Bikrampur ,89
16917,Binodpur ,89
16918,Birpur ,89
16919,Birwas ,90
16920,Bishanpur Ahok ,90
16921,Bishanpur ,90
16922,Bishanpur ,89
16923,Bishanpur Dumri ,90
16924,Borna ,90
16925,Borney ,90
16926,BTPP ,89
16927,Buchauli ,89
16928,Budhaura ,90
16929,Burhwa ,90
16930,Chak Hamid ,89
16931,Chak Prayag ,90
16932,Chakbedulia ,89
16933,Chamtha ,89
16934,Chandaur ,89
16935,Chandpur Khurd ,90
16936,Chandpura ,89
16937,Chatarghat ,90
16938,Chauki ,89
16939,Chautham ,90
16940,Cheria ,89
16941,Chhapki ,89
16942,Chharrapatti ,89
16943,Chhatauna ,89
16944,Chhera Khera ,90
16945,Chhitraur ,89
16946,Chhourahi ,89
16947,Chilmil ,89
16948,Chirainyatol ,89
16949,Chorhli ,92
16950,Churamachak ,89
16951,Dafarpur ,89
16952,Dahiya ,89
16953,Damdama ,89
16954,Danauli Phulwaria ,89
16955,Dandari ,89
16956,Deopura ,89
16957,Deotha ,90
16958,Dhabauli ,89
16959,Dhankaul ,89
16960,Dhari Pachout ,90
16961,Dighaun ,90
16962,Dighni ,90
16963,Dihpar ,89
16964,Dinachakla ,90
16965,Dularpur ,89
16966,Dumaria Buzurg ,90
16967,Dumaria Khurd ,90
16968,Dumri ,89
16969,Dumri ,90
16970,Dunhi ,89
16971,Durgapur ,90
16972,Ekamba ,89
16973,Fango ,90
16974,Farreh ,90
16975,Fateha ,89
16976,Fazilpur ,89
16977,Gamharia ,89
16978,Gara ,89
16979,Garhara ,89
16980,Garhiya ,90
16981,Garhpura ,89
16982,Garmohini ,90
16983,Gaura ,89
16984,Gaura Shakti Tola ,90
16985,GDCollege Road ,89
16986,Gehuni ,89
16987,Ghagrha ,89
16988,Godhna ,89
16989,Gogri ,90
16990,Gokhle Nagar Bishanpur ,89
16991,Gopalpur ,90
16992,Goraiya Bathan ,90
16993,Gorgama ,89
16994,Goriyami ,90
16995,Govindpur ,89
16996,Gram Garhara ,89
16997,Hanspur ,89
16998,Hardia ,90
16999,Hariharpur ,89
17000,Harinmar ,90
17001,Haripur ,90
17002,Hasanpur ,89
17003,Hathwan ,90
17004,Hussaina ,89
17005,Ishapur ,89
17006,Itmadi ,90
17007,Jahangir Tola ,90
17008,Jalkaura ,90
17009,Jamalpur Gogri ,90
17010,Jayintigram ,89
17011,Jhanjhara ,90
17012,Jhawabohiyar ,90
17013,Jhiktia ,90
17014,Jogia ,90
17015,Jokia ,89
17016,Jorawarpur ,90
17017,Kabela ,90
17018,Kaidrabad ,89
17019,Kaith ,89
17020,Kaithi ,90
17021,Kamruddinpur ,89
17022,Kanhaiyachak ,90
17023,Katarmala ,89
17024,Kavia ,89
17025,Keshave ,89
17026,Keshavnagar ,90
17027,Khagaria Bazar ,90
17028,Khagaria Mukhya Dakghar ,90
17029,Khamhar ,89
17030,Khanjahapur ,89
17031,Kharaita ,89
17032,Khargi Terasi ,90
17033,Khizirchak ,89
17034,Khodabandpur ,89
17035,Khutha ,90
17036,Kolwara ,90
17037,Korai ,89
17038,Koria Haibatpur ,89
17039,Koshi College ,90
17040,Kulharia ,90
17041,Kumbhi ,89
17042,Kumharson ,89
17043,Kurwan ,90
17044,Kushmahaut ,89
17045,Labhgaon ,90
17046,Lagar ,90
17047,Lakhanpatti ,89
17048,Lakhanpur ,90
17049,Lakhminia Bazar ,89
17050,Lakhminia ,90
17051,Lakho ,89
17052,Laruara ,89
17053,Lodiyahi ,89
17054,Machhra ,90
17055,Madarpur ,90
17056,Madhopur ,90
17057,Madhurapur ,89
17058,Madhusudanpur ,89
17059,Mahendrapur ,89
17060,Maheshkhunt ,90
17061,Maheshpur ,89
17062,Maheswara ,89
17063,Mahipa Tol ,89
17064,Mahna ,89
17065,MALHIPUR ,89
17066,Malia ,90
17067,Malipur ,89
17068,Malpur ,89
17069,Maniappa ,89
17070,Manjhaul ,89
17071,Manopur ,89
17072,Mansi ,90
17073,Mansurchak ,89
17074,Marachi Kalan ,89
17075,Marar ,90
17076,Mathurapur ,90
17077,Matihani ,89
17078,MBabhangama ,89
17079,Meghaul ,89
17080,Meghauna ,90
17081,Mehdasahpur ,89
17082,Mehsauri ,90
17083,Mirzapur Banduar ,89
17084,Mirzapurchand ,89
17085,Mohaddipur  Khagaria,90
17086,Mohanaigh ,89
17087,Mohanpur ,89
17088,Mohanpur ,89
17089,Mohinath Nagar ,90
17090,Mohraghat Press ,90
17091,Mukhtiyarpur ,89
17092,Muzaffara ,89
17093,Nagdah ,89
17094,Naipur ,89
17095,Naktitola ,89
17096,Naokothi ,90
17097,Nawada ,90
17098,Naya Gaon  Begusarai,90
17099,Nayanagar ,89
17100,Neola ,89
17101,Ninga ,89
17102,Nirpur ,90
17103,Nonpur ,89
17104,Noorpur ,89
17105,NSheotol ,89
17106,Olapur Ganguar ,90
17107,Pabra ,89
17108,Pachaut ,90
17109,Paharpur ,89
17110,Pahsara Babhangama ,89
17111,Pakrail ,90
17112,Panapur ,89
17113,Panchbir ,89
17114,Pansalla ,89
17115,Pansalwa ,90
17116,Papraur ,89
17117,Parbatta ,90
17118,Parihara ,89
17119,Parmanandpur ,89
17120,Parna ,89
17121,Parora ,89
17122,Pasopur ,89
17123,Paspura ,89
17124,Pasraha ,90
17125,Patel Nagar Bharra ,90
17126,Paura ,90
17127,Phaphaut ,89
17128,Phudkichak ,90
17129,Phulmallik ,89
17130,Phulwaria ,90
17131,Phulwaria Deorhi ,90
17132,Piparpanti ,90
17133,Pipra Baisa ,90
17134,Pipra Devas ,89
17135,Pipralathif ,90
17136,Pirnagra Deorhi ,90
17137,Purpathar ,89
17138,Rachiahi Akashpur ,89
17139,Raghunandanpur ,89
17140,Raghunathpur ,89
17141,Rahatpur ,89
17142,Rahimpur ,90
17143,Rajakpur ,89
17144,Rajapur ,89
17145,Rajaur ,89
17146,Rajaura ,89
17147,Ram Nagar Math ,90
17148,Ramdiri ,89
17149,Rampur ,89
17150,Rampur Matihani ,89
17151,Rani ,89
17152,Rani Sakarpura ,90
17153,Ranko ,90
17154,Rasidpur ,89
17155,Rasounk ,90
17156,Ratan ,90
17157,Raun ,90
17158,Refinery Township ,89
17159,Rohiyama ,90
17160,Rohiyar ,90
17161,Rudauli ,89
17162,Rupasbaj ,89
17163,Sadanandpur ,89
17164,Sadpur ,89
17165,Safapur ,89
17166,Saharbanni ,90
17167,Sahebpur Kamal ,89
17168,Sahpur ,89
17169,Sahraun ,90
17170,Sahsi ,90
17171,Sahuri ,89
17172,Saidpur ,90
17173,Saidpur ,89
17174,Sakarbasa ,89
17175,Sakarpura ,90
17176,Sakrauli ,89
17177,Sakrohar ,90
17178,Salarpur ,90
17179,Salemabad ,89
17180,Saligrami ,89
17181,Samaspur ,90
17182,Samastipur ,89
17183,Samsa ,89
17184,Samsa ,89
17185,Samsipur Bhith ,89
17186,Sandalpur ,89
17187,Sanha ,89
17188,Sanhauli ,90
17189,Sanjat ,89
17190,Sankh ,89
17191,Sanokhar ,90
17192,Sansarpur ,90
17193,Saraiya ,90
17194,Saraunja ,89
17195,Shergarh ,90
17196,Sihma ,89
17197,Sihmachakka ,89
17198,Simaria ,89
17199,Simaria Ghat ,89
17200,Simraha ,90
17201,Singhaul ,89
17202,Sisauni Kothi ,89
17203,Siswa ,90
17204,Sital Rampur ,89
17205,Sonbarsa Ghat ,90
17206,Sondiha ,90
17207,Sonihar ,89
17208,Sonma ,89
17209,Sri Ram Press ,89
17210,Sripur ,89
17211,Suhird Nagar ,89
17212,Suja ,89
17213,Sumbha ,89
17214,Suryapura ,89
17215,Tajpur ,89
17216,Takiadadpur ,89
17217,Tarabariarpur ,89
17218,Teghra ,89
17219,Telihar ,90
17220,Temtha ,90
17221,Tetrabad Chandpura ,90
17222,Tetri ,89
17223,Thatha ,90
17224,Thuthi ,90
17225,Tilrath ,89
17226,Ullao ,89
17227,Abhiya bazar,93
17228,Abhiyudayasharan ,96
17229,ABHYUDAY ASHRAM,96
17230,Adampur ,93
17231,Afzugaj ,93
17232,Agarpur ,93
17233,Ahiro ,96
17234,Akabarpur ,93
17235,Akbarnagar ,93
17236,Akidatpur ,93
17237,Aliganj ,93
17238,Alinagear Rajpur ,93
17239,Amapali ,93
17240,Amarpur ,93
17241,Amarpur  Banka,93
17242,Amba ,93
17243,Amdanda ,93
17244,Amribishapur ,93
17245,Arajpur ,93
17246,Arar ,93
17247,Auria ,96
17248,Babhangama ,93
17249,Badluchak ,93
17250,Bagduma ,93
17251,Bahadurpur ,93
17252,Bahrna ,96
17253,Baid Pur ,93
17254,Baidachak ,93
17255,Baijani ,93
17256,Bairoganj ,96
17257,Baisi jahangira ,93
17258,Bakchappar ,96
17259,Bakharpur ,93
17260,Bakiadiara ,93
17261,Balaha ,93
17262,Balia ,93
17263,Balia Mahra ,96
17264,Baliskadma ,93
17265,Baluachak ,93
17266,Bamdev ,96
17267,Baniakura ,96
17268,Bank ,96
17269,Banka HO,96
17270,Bara ,96
17271,Barahat ,93
17272,Barahpura,93
17273,Barani ,93
17274,Barari ,93
17275,Barhara ,96
17276,BARHUNA ,96
17277,Barmasia ,93
17278,Barwasini ,96
17279,Basbita ,93
17280,Basmatta ,96
17281,Bath ,93
17282,Batsar ,93
17283,Beijnathpur ,93
17284,Belarimilki ,96
17285,Beldiha ,96
17286,Belhar ,96
17287,Belsira ,96
17288,Bhagalpur City ,93
17289,Bhagalpur HO,93
17290,Bhaglapur  Engg College,93
17291,Bhaglapur Central Jail,93
17292,Bhaglapur Distt Board,93
17293,Bhalua ,93
17294,Bharakhand Naybas ,93
17295,Bharamarpur ,93
17296,Bharatkhand dyorhi ,93
17297,Bharko ,93
17298,Bhatgama ,93
17299,Bhatkund ,96
17300,Bhatoria ,93
17301,Bhatshila ,96
17302,Bhawanipur ,93
